Datum,Energietraeger,Produktion_GWh
2016-10-16,Flusskraft,27.2
2016-10-16,Kernkraft,33.4
2016-10-16,Photovoltaik,3.0
2016-10-16,Speicherkraft,21.1
2016-10-16,Thermische,9.6
2016-10-16,Wind,0.1
2016-10-17,Flusskraft,27.4
2016-10-17,Kernkraft,41.5
2016-10-17,Photovoltaik,1.5
2016-10-17,Speicherkraft,58.7
2016-10-17,Thermische,9.6
2016-10-17,Wind,0.1
2016-10-18,Flusskraft,29.0
2016-10-18,Kernkraft,41.5
2016-10-18,Photovoltaik,2.1
2016-10-18,Speicherkraft,57.8
2016-10-18,Thermische,9.6
2016-10-18,Wind,0.1
2016-10-19,Flusskraft,30.8
2016-10-19,Kernkraft,41.5
2016-10-19,Photovoltaik,1.3
2016-10-19,Speicherkraft,67.5
2016-10-19,Thermische,9.6
2016-10-19,Wind,0.2
2016-10-20,Flusskraft,28.6
2016-10-20,Kernkraft,41.6
2016-10-20,Photovoltaik,2.4
2016-10-20,Speicherkraft,70.9
2016-10-20,Thermische,9.6
2016-10-20,Wind,0.1
2016-10-21,Flusskraft,27.3
2016-10-21,Kernkraft,41.6
2016-10-21,Photovoltaik,2.0
2016-10-21,Speicherkraft,71.1
2016-10-21,Thermische,9.6
2016-10-21,Wind,0.1
2016-10-22,Flusskraft,22.0
2016-10-22,Kernkraft,41.6
2016-10-22,Photovoltaik,3.0
2016-10-22,Speicherkraft,31.2
2016-10-22,Thermische,9.6
2016-10-22,Wind,0.1
2016-10-23,Flusskraft,20.9
2016-10-23,Kernkraft,41.7
2016-10-23,Photovoltaik,1.3
2016-10-23,Speicherkraft,25.1
2016-10-23,Thermische,9.6
2016-10-23,Wind,0.2
2016-10-24,Flusskraft,25.4
2016-10-24,Kernkraft,41.7
2016-10-24,Photovoltaik,1.8
2016-10-24,Speicherkraft,79.6
2016-10-24,Thermische,9.6
2016-10-24,Wind,0.2
2016-10-25,Flusskraft,37.8
2016-10-25,Kernkraft,41.4
2016-10-25,Photovoltaik,0.9
2016-10-25,Speicherkraft,67.0
2016-10-25,Thermische,9.6
2016-10-25,Wind,0.1
2016-10-26,Flusskraft,40.5
2016-10-26,Kernkraft,41.4
2016-10-26,Photovoltaik,1.0
2016-10-26,Speicherkraft,46.1
2016-10-26,Thermische,9.6
2016-10-26,Wind,0.2
2016-10-27,Flusskraft,33.1
2016-10-27,Kernkraft,41.5
2016-10-27,Photovoltaik,2.4
2016-10-27,Speicherkraft,43.9
2016-10-27,Thermische,9.6
2016-10-27,Wind,0.2
2016-10-28,Flusskraft,28.9
2016-10-28,Kernkraft,41.7
2016-10-28,Photovoltaik,3.0
2016-10-28,Speicherkraft,42.6
2016-10-28,Thermische,9.6
2016-10-28,Wind,0.1
2016-10-29,Flusskraft,26.6
2016-10-29,Kernkraft,41.7
2016-10-29,Photovoltaik,2.9
2016-10-29,Speicherkraft,33.4
2016-10-29,Thermische,9.6
2016-10-29,Wind,0.2
2017-12-14,Flusskraft,44.6
2017-12-14,Kernkraft,41.0
2017-12-14,Photovoltaik,0.9
2017-12-14,Speicherkraft,93.7
2017-12-14,Thermische,10.3
2017-12-14,Wind,0.5
2017-12-15,Flusskraft,41.1
2017-12-15,Kernkraft,41.7
2017-12-15,Photovoltaik,1.8
2017-12-15,Speicherkraft,52.0
2017-12-15,Thermische,10.3
2017-12-15,Wind,0.4
2017-12-16,Flusskraft,34.8
2017-12-16,Kernkraft,41.8
2017-12-16,Photovoltaik,1.0
2017-12-16,Speicherkraft,33.0
2017-12-16,Thermische,10.3
2017-12-16,Wind,0.2
2017-12-17,Flusskraft,31.8
2017-12-17,Kernkraft,41.9
2017-12-17,Photovoltaik,1.4
2017-12-17,Speicherkraft,29.0
2017-12-17,Thermische,10.3
2017-12-17,Wind,0.2
2017-12-18,Flusskraft,36.4
2017-12-18,Kernkraft,49.8
2017-12-18,Photovoltaik,0.7
2017-12-18,Speicherkraft,88.7
2017-12-18,Thermische,10.3
2017-12-18,Wind,0.2
2017-12-19,Flusskraft,36.5
2017-12-19,Kernkraft,65.9
2017-12-19,Photovoltaik,1.6
2017-12-19,Speicherkraft,77.3
2017-12-19,Thermische,10.3
2017-12-19,Wind,0.1
2017-12-20,Flusskraft,36.9
2017-12-20,Kernkraft,66.5
2017-12-20,Photovoltaik,1.2
2017-12-20,Speicherkraft,91.9
2017-12-20,Thermische,10.3
2017-12-20,Wind,0.1
2017-12-21,Flusskraft,34.7
2017-12-21,Kernkraft,55.2
2017-12-21,Photovoltaik,1.3
2017-12-21,Speicherkraft,87.5
2017-12-21,Thermische,10.3
2017-12-21,Wind,0.1
2017-12-22,Flusskraft,32.5
2017-12-22,Kernkraft,50.3
2017-12-22,Photovoltaik,0.7
2017-12-22,Speicherkraft,64.8
2017-12-22,Thermische,10.3
2017-12-22,Wind,0.1
2017-12-23,Flusskraft,28.2
2017-12-23,Kernkraft,66.2
2017-12-23,Photovoltaik,1.5
2017-12-23,Speicherkraft,30.1
2017-12-23,Thermische,10.3
2017-12-23,Wind,0.1
2017-12-24,Flusskraft,26.0
2017-12-24,Kernkraft,66.5
2017-12-24,Photovoltaik,1.8
2017-12-24,Speicherkraft,27.7
2017-12-24,Thermische,10.3
2017-12-24,Wind,0.1
2017-12-25,Flusskraft,25.4
2017-12-25,Kernkraft,66.6
2017-12-25,Photovoltaik,1.9
2017-12-25,Speicherkraft,27.0
2017-12-25,Thermische,10.3
2017-12-25,Wind,0.2
2017-12-26,Flusskraft,24.9
2017-12-26,Kernkraft,66.7
2017-12-26,Photovoltaik,0.9
2017-12-26,Speicherkraft,29.7
2017-12-26,Thermische,10.3
2017-12-26,Wind,0.4
2017-12-27,Flusskraft,24.4
2017-12-27,Kernkraft,66.6
2017-12-27,Photovoltaik,0.5
2017-12-27,Speicherkraft,40.6
2017-12-27,Thermische,10.3
2017-12-27,Wind,0.4
2017-12-28,Flusskraft,24.5
2017-12-28,Kernkraft,66.7
2017-12-28,Photovoltaik,1.2
2017-12-28,Speicherkraft,54.6
2017-12-28,Thermische,10.3
2017-12-28,Wind,0.4
2017-12-29,Flusskraft,24.2
2017-12-29,Kernkraft,66.7
2017-12-29,Photovoltaik,1.7
2017-12-29,Speicherkraft,44.6
2017-12-29,Thermische,10.3
2017-12-29,Wind,0.4
2017-12-30,Flusskraft,28.1
2017-12-30,Kernkraft,66.3
2017-12-30,Photovoltaik,0.4
2017-12-30,Speicherkraft,30.2
2017-12-30,Thermische,10.3
2017-12-30,Wind,0.5
2017-12-31,Flusskraft,35.7
2017-12-31,Kernkraft,66.0
2017-12-31,Photovoltaik,2.0
2017-12-31,Speicherkraft,18.7
2017-12-31,Thermische,10.3
2017-12-31,Wind,0.4
2018-01-01,Flusskraft,29.0
2018-01-01,Kernkraft,66.4
2018-01-01,Photovoltaik,1.8
2018-01-01,Speicherkraft,31.0
2018-01-01,Thermische,10.3
2018-01-01,Wind,0.5
2018-01-02,Flusskraft,28.8
2018-01-02,Kernkraft,66.4
2018-01-02,Photovoltaik,1.3
2018-01-02,Speicherkraft,35.1
2018-01-02,Thermische,10.3
2018-01-02,Wind,0.5
2018-01-03,Flusskraft,33.9
2018-01-03,Kernkraft,66.3
2018-01-03,Photovoltaik,0.7
2018-01-03,Speicherkraft,42.4
2018-01-03,Thermische,10.3
2018-01-03,Wind,0.6
2018-01-04,Flusskraft,47.3
2018-01-04,Kernkraft,66.1
2018-01-04,Photovoltaik,0.3
2018-01-04,Speicherkraft,29.9
2018-01-04,Thermische,10.3
2018-01-04,Wind,0.5
2018-01-05,Flusskraft,51.3
2018-01-05,Kernkraft,66.0
2018-01-05,Photovoltaik,1.0
2018-01-05,Speicherkraft,36.5
2018-01-05,Thermische,10.3
2018-01-05,Wind,0.4
2018-01-06,Flusskraft,42.2
2018-01-06,Kernkraft,66.3
2018-01-06,Photovoltaik,1.5
2018-01-06,Speicherkraft,27.9
2018-01-06,Thermische,10.3
2018-01-06,Wind,0.2
2018-01-07,Flusskraft,38.3
2018-01-07,Kernkraft,66.4
2018-01-07,Photovoltaik,1.1
2018-01-07,Speicherkraft,31.6
2018-01-07,Thermische,10.3
2018-01-07,Wind,0.2
2018-01-08,Flusskraft,40.0
2018-01-08,Kernkraft,66.3
2018-01-08,Photovoltaik,1.3
2018-01-08,Speicherkraft,65.4
2018-01-08,Thermische,10.3
2018-01-08,Wind,0.2
2018-01-09,Flusskraft,45.9
2018-01-09,Kernkraft,66.3
2018-01-09,Photovoltaik,1.1
2018-01-09,Speicherkraft,54.0
2018-01-09,Thermische,10.3
2018-01-09,Wind,0.2
2018-01-10,Flusskraft,40.7
2018-01-10,Kernkraft,66.5
2018-01-10,Photovoltaik,1.4
2018-01-10,Speicherkraft,59.1
2018-01-10,Thermische,10.3
2018-01-10,Wind,0.2
2018-01-11,Flusskraft,36.9
2018-01-11,Kernkraft,66.5
2018-01-11,Photovoltaik,1.7
2018-01-11,Speicherkraft,69.8
2018-01-11,Thermische,10.3
2018-01-11,Wind,0.1
2018-01-12,Flusskraft,35.2
2018-01-12,Kernkraft,66.5
2018-01-12,Photovoltaik,1.4
2018-01-12,Speicherkraft,73.3
2018-01-12,Thermische,10.3
2018-01-12,Wind,0.2
2018-01-13,Flusskraft,32.4
2018-01-13,Kernkraft,66.6
2018-01-13,Photovoltaik,1.9
2018-01-13,Speicherkraft,52.5
2018-01-13,Thermische,10.3
2018-01-13,Wind,0.1
2018-01-14,Flusskraft,29.5
2018-01-14,Kernkraft,66.7
2018-01-14,Photovoltaik,2.0
2018-01-14,Speicherkraft,46.3
2018-01-14,Thermische,10.3
2018-01-14,Wind,0.1
2018-01-15,Flusskraft,29.4
2018-01-15,Kernkraft,66.6
2018-01-15,Photovoltaik,1.8
2018-01-15,Speicherkraft,81.6
2018-01-15,Thermische,10.3
2018-01-15,Wind,0.4
2018-01-16,Flusskraft,30.9
2018-01-16,Kernkraft,66.3
2018-01-16,Photovoltaik,0.8
2018-01-16,Speicherkraft,75.1
2018-01-16,Thermische,10.3
2018-01-16,Wind,0.6
2018-01-17,Flusskraft,33.9
2018-01-17,Kernkraft,66.5
2018-01-17,Photovoltaik,1.4
2018-01-17,Speicherkraft,76.8
2018-01-17,Thermische,10.3
2018-01-17,Wind,0.6
2018-01-18,Flusskraft,34.7
2018-01-18,Kernkraft,66.2
2018-01-18,Photovoltaik,0.8
2018-01-18,Speicherkraft,75.4
2018-01-18,Thermische,10.3
2018-01-18,Wind,0.5
2018-01-19,Flusskraft,37.2
2018-01-19,Kernkraft,66.5
2018-01-19,Photovoltaik,1.8
2018-01-19,Speicherkraft,66.5
2018-01-19,Thermische,10.3
2018-01-19,Wind,0.4
2018-01-20,Flusskraft,35.0
2018-01-20,Kernkraft,66.6
2018-01-20,Photovoltaik,1.3
2018-01-20,Speicherkraft,48.4
2018-01-20,Thermische,10.3
2018-01-20,Wind,0.4
2018-01-21,Flusskraft,40.6
2018-01-21,Kernkraft,66.7
2018-01-21,Photovoltaik,0.7
2018-01-21,Speicherkraft,28.9
2018-01-21,Thermische,10.3
2018-01-21,Wind,0.3
2018-01-22,Flusskraft,57.6
2018-01-22,Kernkraft,66.4
2018-01-22,Photovoltaik,0.6
2018-01-22,Speicherkraft,51.6
2018-01-22,Thermische,10.3
2018-01-22,Wind,0.5
2018-01-23,Flusskraft,59.3
2018-01-23,Kernkraft,66.5
2018-01-23,Photovoltaik,1.8
2018-01-23,Speicherkraft,48.4
2018-01-23,Thermische,10.3
2018-01-23,Wind,0.2
2018-01-24,Flusskraft,49.3
2018-01-24,Kernkraft,66.6
2018-01-24,Photovoltaik,2.6
2018-01-24,Speicherkraft,50.2
2018-01-24,Thermische,10.3
2018-01-24,Wind,0.3
2018-01-25,Flusskraft,45.6
2018-01-25,Kernkraft,66.6
2018-01-25,Photovoltaik,1.8
2018-01-25,Speicherkraft,66.2
2018-01-25,Thermische,10.3
2018-01-25,Wind,0.3
2018-01-26,Flusskraft,43.8
2018-01-26,Kernkraft,66.6
2018-01-26,Photovoltaik,1.2
2018-01-26,Speicherkraft,67.1
2018-01-26,Thermische,10.3
2018-01-26,Wind,0.2
2018-01-27,Flusskraft,39.6
2018-01-27,Kernkraft,66.7
2018-01-27,Photovoltaik,1.8
2018-01-27,Speicherkraft,37.5
2018-01-27,Thermische,10.3
2018-01-27,Wind,0.1
2018-01-28,Flusskraft,37.7
2018-01-28,Kernkraft,66.6
2018-01-28,Photovoltaik,1.9
2018-01-28,Speicherkraft,32.6
2018-01-28,Thermische,10.3
2018-01-28,Wind,0.2
2018-01-29,Flusskraft,41.5
2018-01-29,Kernkraft,66.6
2018-01-29,Photovoltaik,2.3
2018-01-29,Speicherkraft,81.3
2018-01-29,Thermische,10.3
2018-01-29,Wind,0.2
2018-01-30,Flusskraft,41.6
2018-01-30,Kernkraft,66.2
2018-01-30,Photovoltaik,2.0
2018-01-30,Speicherkraft,68.1
2018-01-30,Thermische,10.3
2018-01-30,Wind,0.1
2018-01-31,Flusskraft,41.7
2018-01-31,Kernkraft,65.5
2018-01-31,Photovoltaik,2.7
2018-01-31,Speicherkraft,62.8
2018-01-31,Thermische,10.3
2018-01-31,Wind,0.4
2018-02-01,Flusskraft,41.4
2018-02-01,Kernkraft,66.4
2018-02-01,Photovoltaik,1.3
2018-02-01,Speicherkraft,71.0
2018-02-01,Thermische,10.8
2018-02-01,Wind,0.3
2018-02-02,Flusskraft,38.4
2018-02-02,Kernkraft,66.7
2018-02-02,Photovoltaik,2.7
2018-02-02,Speicherkraft,63.7
2018-02-02,Thermische,10.8
2018-02-02,Wind,0.2
2018-02-03,Flusskraft,36.1
2018-02-03,Kernkraft,66.7
2018-02-03,Photovoltaik,2.3
2018-02-03,Speicherkraft,40.9
2018-02-03,Thermische,10.8
2018-02-03,Wind,0.1
2018-02-04,Flusskraft,33.2
2018-02-04,Kernkraft,66.7
2018-02-04,Photovoltaik,2.4
2018-02-04,Speicherkraft,32.8
2018-02-04,Thermische,10.8
2018-02-04,Wind,0.1
2018-02-05,Flusskraft,35.5
2018-02-05,Kernkraft,66.6
2018-02-05,Photovoltaik,1.8
2018-02-05,Speicherkraft,82.2
2018-02-05,Thermische,10.8
2018-02-05,Wind,0.2
2018-02-06,Flusskraft,36.8
2018-02-06,Kernkraft,66.7
2018-02-06,Photovoltaik,2.7
2018-02-06,Speicherkraft,96.7
2018-02-06,Thermische,10.8
2018-02-06,Wind,0.1
2018-02-07,Flusskraft,37.2
2018-02-07,Kernkraft,66.7
2018-02-07,Photovoltaik,1.8
2018-02-07,Speicherkraft,113.5
2018-02-07,Thermische,10.8
2018-02-07,Wind,0.1
2018-02-08,Flusskraft,36.8
2018-02-08,Kernkraft,66.6
2018-02-08,Photovoltaik,2.4
2018-02-08,Speicherkraft,100.8
2018-02-08,Thermische,10.8
2018-02-08,Wind,0.1
2018-02-09,Flusskraft,35.4
2018-02-09,Kernkraft,66.7
2018-02-09,Photovoltaik,3.1
2018-02-09,Speicherkraft,94.3
2018-02-09,Thermische,10.8
2018-02-09,Wind,0.1
2018-02-10,Flusskraft,30.9
2018-02-10,Kernkraft,66.8
2018-02-10,Photovoltaik,2.3
2018-02-10,Speicherkraft,42.7
2018-02-10,Thermische,10.8
2018-02-10,Wind,0.1
2018-02-11,Flusskraft,27.6
2018-02-11,Kernkraft,66.6
2018-02-11,Photovoltaik,1.3
2018-02-11,Speicherkraft,38.9
2018-02-11,Thermische,10.8
2018-02-11,Wind,0.3
2018-02-12,Flusskraft,29.8
2018-02-12,Kernkraft,66.6
2018-02-12,Photovoltaik,2.8
2018-02-12,Speicherkraft,80.7
2018-02-12,Thermische,10.8
2018-02-12,Wind,0.2
2018-02-13,Flusskraft,29.4
2018-02-13,Kernkraft,66.7
2018-02-13,Photovoltaik,4.5
2018-02-13,Speicherkraft,77.7
2018-02-13,Thermische,10.8
2018-02-13,Wind,0.1
2018-02-14,Flusskraft,28.8
2018-02-14,Kernkraft,66.6
2018-02-14,Photovoltaik,3.8
2018-02-14,Speicherkraft,79.9
2018-02-14,Thermische,10.8
2018-02-14,Wind,0.1
2018-02-15,Flusskraft,29.3
2018-02-15,Kernkraft,66.6
2018-02-15,Photovoltaik,0.8
2018-02-15,Speicherkraft,83.9
2018-02-15,Thermische,10.8
2018-02-15,Wind,0.3
2018-02-16,Flusskraft,37.4
2018-02-16,Kernkraft,66.4
2018-02-16,Photovoltaik,1.4
2018-02-16,Speicherkraft,69.4
2018-02-16,Thermische,10.8
2018-02-16,Wind,0.1
2018-02-17,Flusskraft,37.3
2018-02-17,Kernkraft,66.6
2018-02-17,Photovoltaik,0.9
2018-02-17,Speicherkraft,42.7
2018-02-17,Thermische,10.8
2018-02-17,Wind,0.2
2018-02-18,Flusskraft,35.5
2018-02-18,Kernkraft,66.6
2018-02-18,Photovoltaik,2.9
2018-02-18,Speicherkraft,32.9
2018-02-18,Thermische,10.8
2018-02-18,Wind,0.2
2018-02-19,Flusskraft,37.7
2018-02-19,Kernkraft,66.7
2018-02-19,Photovoltaik,3.4
2018-02-19,Speicherkraft,110.2
2018-02-19,Thermische,10.8
2018-02-19,Wind,0.1
2018-02-20,Flusskraft,37.1
2018-02-20,Kernkraft,66.6
2018-02-20,Photovoltaik,3.3
2018-02-20,Speicherkraft,81.4
2018-02-20,Thermische,10.8
2018-02-20,Wind,0.3
2018-02-21,Flusskraft,35.3
2018-02-21,Kernkraft,66.6
2018-02-21,Photovoltaik,3.1
2018-02-21,Speicherkraft,74.2
2018-02-21,Thermische,10.8
2018-02-21,Wind,0.5
2018-02-22,Flusskraft,34.6
2018-02-22,Kernkraft,66.6
2018-02-22,Photovoltaik,2.4
2018-02-22,Speicherkraft,91.8
2018-02-22,Thermische,10.8
2018-02-22,Wind,0.5
2018-02-23,Flusskraft,34.5
2018-02-23,Kernkraft,66.7
2018-02-23,Photovoltaik,3.0
2018-02-23,Speicherkraft,104.5
2018-02-23,Thermische,10.8
2018-02-23,Wind,0.3
2018-02-24,Flusskraft,31.7
2018-02-24,Kernkraft,66.6
2018-02-24,Photovoltaik,3.7
2018-02-24,Speicherkraft,64.8
2018-02-24,Thermische,10.8
2018-02-24,Wind,0.3
2018-02-25,Flusskraft,29.3
2018-02-25,Kernkraft,63.3
2018-02-25,Photovoltaik,4.0
2018-02-25,Speicherkraft,67.5
2018-02-25,Thermische,10.8
2018-02-25,Wind,0.4
2018-02-26,Flusskraft,31.7
2018-02-26,Kernkraft,66.8
2018-02-26,Photovoltaik,4.7
2018-02-26,Speicherkraft,113.7
2018-02-26,Thermische,10.8
2018-02-26,Wind,0.5
2018-02-27,Flusskraft,36.7
2018-02-27,Kernkraft,66.8
2018-02-27,Photovoltaik,4.2
2018-02-27,Speicherkraft,149.1
2018-02-27,Thermische,10.8
2018-02-27,Wind,0.4
2018-02-28,Flusskraft,38.3
2018-02-28,Kernkraft,66.7
2018-02-28,Photovoltaik,4.7
2018-02-28,Speicherkraft,152.7
2018-02-28,Thermische,10.8
2018-02-28,Wind,0.2
2018-03-01,Flusskraft,41.6
2018-03-01,Kernkraft,66.7
2018-03-01,Photovoltaik,2.2
2018-03-01,Speicherkraft,131.9
2018-03-01,Thermische,10.8
2018-03-01,Wind,0.2
2018-03-02,Flusskraft,39.8
2018-03-02,Kernkraft,66.6
2018-03-02,Photovoltaik,2.3
2018-03-02,Speicherkraft,117.3
2018-03-02,Thermische,10.8
2018-03-02,Wind,0.2
2018-03-03,Flusskraft,37.5
2018-03-03,Kernkraft,66.5
2018-03-03,Photovoltaik,2.7
2018-03-03,Speicherkraft,75.9
2018-03-03,Thermische,10.8
2018-03-03,Wind,0.2
2018-03-04,Flusskraft,31.4
2018-03-04,Kernkraft,66.4
2018-03-04,Photovoltaik,4.2
2018-03-04,Speicherkraft,42.1
2018-03-04,Thermische,10.8
2018-03-04,Wind,0.2
2018-03-05,Flusskraft,32.4
2018-03-05,Kernkraft,66.3
2018-03-05,Photovoltaik,4.0
2018-03-05,Speicherkraft,62.8
2018-03-05,Thermische,10.8
2018-03-05,Wind,0.1
2018-03-06,Flusskraft,31.9
2018-03-06,Kernkraft,66.3
2018-03-06,Photovoltaik,2.6
2018-03-06,Speicherkraft,53.5
2018-03-06,Thermische,10.8
2018-03-06,Wind,0.2
2018-03-07,Flusskraft,32.6
2018-03-07,Kernkraft,66.4
2018-03-07,Photovoltaik,3.7
2018-03-07,Speicherkraft,49.7
2018-03-07,Thermische,10.8
2018-03-07,Wind,0.4
2018-03-08,Flusskraft,31.5
2018-03-08,Kernkraft,61.7
2018-03-08,Photovoltaik,6.0
2018-03-08,Speicherkraft,46.1
2018-03-08,Thermische,10.8
2018-03-08,Wind,0.3
2018-03-09,Flusskraft,30.1
2018-03-09,Kernkraft,65.1
2018-03-09,Photovoltaik,4.1
2018-03-09,Speicherkraft,44.7
2018-03-09,Thermische,10.8
2018-03-09,Wind,0.3
2018-03-10,Flusskraft,26.6
2018-03-10,Kernkraft,66.0
2018-03-10,Photovoltaik,1.9
2018-03-10,Speicherkraft,22.6
2018-03-10,Thermische,10.8
2018-03-10,Wind,0.3
2018-03-11,Flusskraft,27.0
2018-03-11,Kernkraft,66.2
2018-03-11,Photovoltaik,2.0
2018-03-11,Speicherkraft,17.5
2018-03-11,Thermische,10.8
2018-03-11,Wind,0.2
2018-03-12,Flusskraft,30.9
2018-03-12,Kernkraft,66.2
2018-03-12,Photovoltaik,3.3
2018-03-12,Speicherkraft,40.9
2018-03-12,Thermische,10.8
2018-03-12,Wind,0.4
2018-03-13,Flusskraft,33.4
2018-03-13,Kernkraft,66.3
2018-03-13,Photovoltaik,3.4
2018-03-13,Speicherkraft,54.4
2018-03-13,Thermische,10.8
2018-03-13,Wind,0.4
2018-03-14,Flusskraft,30.6
2018-03-14,Kernkraft,66.2
2018-03-14,Photovoltaik,6.1
2018-03-14,Speicherkraft,34.8
2018-03-14,Thermische,10.8
2018-03-14,Wind,0.1
2018-03-15,Flusskraft,31.1
2018-03-15,Kernkraft,66.3
2018-03-15,Photovoltaik,1.8
2018-03-15,Speicherkraft,53.1
2018-03-15,Thermische,10.8
2018-03-15,Wind,0.3
2018-03-16,Flusskraft,29.4
2018-03-16,Kernkraft,66.3
2018-03-16,Photovoltaik,5.1
2018-03-16,Speicherkraft,32.7
2018-03-16,Thermische,10.8
2018-03-16,Wind,0.1
2018-03-17,Flusskraft,28.2
2018-03-17,Kernkraft,66.4
2018-03-17,Photovoltaik,1.8
2018-03-17,Speicherkraft,28.6
2018-03-17,Thermische,10.8
2018-03-17,Wind,0.1
2018-03-18,Flusskraft,27.5
2018-03-18,Kernkraft,66.7
2018-03-18,Photovoltaik,3.6
2018-03-18,Speicherkraft,23.8
2018-03-18,Thermische,10.8
2018-03-18,Wind,0.2
2018-03-19,Flusskraft,27.2
2018-03-19,Kernkraft,67.5
2018-03-19,Photovoltaik,3.5
2018-03-19,Speicherkraft,39.6
2018-03-19,Thermische,10.8
2018-03-19,Wind,0.2
2018-03-20,Flusskraft,28.5
2018-03-20,Kernkraft,74.3
2018-03-20,Photovoltaik,4.5
2018-03-20,Speicherkraft,50.7
2018-03-20,Thermische,10.8
2018-03-20,Wind,0.5
2018-03-21,Flusskraft,26.3
2018-03-21,Kernkraft,74.4
2018-03-21,Photovoltaik,5.6
2018-03-21,Speicherkraft,44.0
2018-03-21,Thermische,10.8
2018-03-21,Wind,0.5
2018-03-22,Flusskraft,26.4
2018-03-22,Kernkraft,74.8
2018-03-22,Photovoltaik,6.2
2018-03-22,Speicherkraft,59.6
2018-03-22,Thermische,10.8
2018-03-22,Wind,0.2
2018-03-23,Flusskraft,24.7
2018-03-23,Kernkraft,75.2
2018-03-23,Photovoltaik,5.1
2018-03-23,Speicherkraft,41.9
2018-03-23,Thermische,10.8
2018-03-23,Wind,0.1
2018-03-24,Flusskraft,22.6
2018-03-24,Kernkraft,74.9
2018-03-24,Photovoltaik,6.8
2018-03-24,Speicherkraft,21.6
2018-03-24,Thermische,10.8
2018-03-24,Wind,0.1
2018-03-25,Flusskraft,20.9
2018-03-25,Kernkraft,75.2
2018-03-25,Photovoltaik,6.2
2018-03-25,Speicherkraft,19.1
2018-03-25,Thermische,10.8
2018-03-25,Wind,0.1
2018-03-26,Flusskraft,22.3
2018-03-26,Kernkraft,75.1
2018-03-26,Photovoltaik,4.7
2018-03-26,Speicherkraft,39.5
2018-03-26,Thermische,10.8
2018-03-26,Wind,0.1
2018-03-27,Flusskraft,24.6
2018-03-27,Kernkraft,75.1
2018-03-27,Photovoltaik,4.5
2018-03-27,Speicherkraft,50.3
2018-03-27,Thermische,10.8
2018-03-27,Wind,0.2
2018-03-28,Flusskraft,26.5
2018-03-28,Kernkraft,75.0
2018-03-28,Photovoltaik,2.9
2018-03-28,Speicherkraft,50.8
2018-03-28,Thermische,10.8
2018-03-28,Wind,0.4
2018-03-29,Flusskraft,33.9
2018-03-29,Kernkraft,75.2
2018-03-29,Photovoltaik,2.6
2018-03-29,Speicherkraft,39.0
2018-03-29,Thermische,10.8
2018-03-29,Wind,0.1
2018-03-30,Flusskraft,33.6
2018-03-30,Kernkraft,75.2
2018-03-30,Photovoltaik,4.6
2018-03-30,Speicherkraft,30.3
2018-03-30,Thermische,10.8
2018-03-30,Wind,0.2
2018-03-31,Flusskraft,34.1
2018-03-31,Kernkraft,75.4
2018-03-31,Photovoltaik,3.5
2018-03-31,Speicherkraft,33.2
2018-03-31,Thermische,10.8
2018-03-31,Wind,0.1
2018-04-01,Flusskraft,31.7
2018-04-01,Kernkraft,75.3
2018-04-01,Photovoltaik,5.3
2018-04-01,Speicherkraft,20.8
2018-04-01,Thermische,10.1
2018-04-01,Wind,0.4
2018-04-02,Flusskraft,29.4
2018-04-02,Kernkraft,75.3
2018-04-02,Photovoltaik,5.8
2018-04-02,Speicherkraft,21.6
2018-04-02,Thermische,10.1
2018-04-02,Wind,0.2
2018-04-03,Flusskraft,30.0
2018-04-03,Kernkraft,75.0
2018-04-03,Photovoltaik,6.3
2018-04-03,Speicherkraft,33.7
2018-04-03,Thermische,10.1
2018-04-03,Wind,0.3
2018-04-04,Flusskraft,33.6
2018-04-04,Kernkraft,75.0
2018-04-04,Photovoltaik,5.0
2018-04-04,Speicherkraft,41.7
2018-04-04,Thermische,10.1
2018-04-04,Wind,0.3
2018-04-05,Flusskraft,38.2
2018-04-05,Kernkraft,75.0
2018-04-05,Photovoltaik,5.7
2018-04-05,Speicherkraft,34.5
2018-04-05,Thermische,10.1
2018-04-05,Wind,0.3
2018-04-06,Flusskraft,35.0
2018-04-06,Kernkraft,75.1
2018-04-06,Photovoltaik,8.4
2018-04-06,Speicherkraft,31.0
2018-04-06,Thermische,10.1
2018-04-06,Wind,0.1
2018-04-07,Flusskraft,34.1
2018-04-07,Kernkraft,75.0
2018-04-07,Photovoltaik,7.0
2018-04-07,Speicherkraft,19.9
2018-04-07,Thermische,10.1
2018-04-07,Wind,0.2
2018-04-08,Flusskraft,37.8
2018-04-08,Kernkraft,74.9
2018-04-08,Photovoltaik,6.6
2018-04-08,Speicherkraft,14.3
2018-04-08,Thermische,10.1
2018-04-08,Wind,0.2
2018-04-09,Flusskraft,42.5
2018-04-09,Kernkraft,74.8
2018-04-09,Photovoltaik,4.8
2018-04-09,Speicherkraft,40.1
2018-04-09,Thermische,10.1
2018-04-09,Wind,0.2
2018-04-10,Flusskraft,43.7
2018-04-10,Kernkraft,75.1
2018-04-10,Photovoltaik,4.3
2018-04-10,Speicherkraft,45.0
2018-04-10,Thermische,10.1
2018-04-10,Wind,0.2
2018-04-11,Flusskraft,40.9
2018-04-11,Kernkraft,75.2
2018-04-11,Photovoltaik,6.4
2018-04-11,Speicherkraft,50.4
2018-04-11,Thermische,10.1
2018-04-11,Wind,0.3
